file,matched_bigrams,sentence
CAT_2015Q3.txt,['economy infrastructure'],i would not expect to see much of an upturn until 2016 but what the brazilians be talk about what they typically have do in the past to stimulate their economy have be around infrastructure
CAT_2015Q3.txt,['say energy'],as we have say energy transportation be expect to be down between 5 and 10 in 2016 and we have say that the primary driver of that decline be oil and gas
CAT_2015Q3.txt,['important solar'],the customer service part of the business as you all know i think be an important part of solar 's business
CAT_2015Q3.txt,['concern resource'],because i think there be a broad concern out there that what we see in resource margin and where it be today that that same thing could happen in e&t
CAT_2015Q4.txt,['look solar'],in fact if you look at solar 's total backlog it be about the same as it be at the end of 14
CAT_2015Q4.txt,['reduction solar'],we signal that we would have some reduction in solar in the third quarter we do the preliminary outlook and state they would likely decline but less than 10 and nothing have really change there
CAT_2015Q4.txt,['epa regulation'],our epa regulation have mitigate some of that as the requirement for low sulfur fuel on machine produce in the u.s. create barrier
CAT_2016Q1.txt,['power marine'],it go into machine electric power it go into marine
CAT_2016Q1.txt,['solar remain'],the backlog for solar have remain pretty stable
CAT_2016Q1.txt,['emission drive'],some of your peer have come out and say the strong equipment sale in the first part of the year have be more emission drive and to expect and for the buy i guess be not real
CAT_2016Q2.txt,['solar flat'],one mike in the press release and i think in your commentary you imply solar be flat with the first quarter up from the beginning of the year but you also talk about some customer push out order into 2017
CAT_2016Q2.txt,['solar piece'],i will start with that on the solar piece and then i will turn it over to doug
CAT_2016Q3.txt,['additionally power'],additionally the power generation sector remain weak in oil produce region with no immediate change expect
CAT_2016Q3.txt,['transportation resource'],our outlook for the segment next year reflect some negativity in energy transportation while resource industries could face less downside potential due to already bottom out new equipment sale
CAT_2016Q3.txt,['sector heavy'],in north america ’s construction sector the heavy construction and rental business be sizable for we
CAT_2016Q4.txt,['solar good'],solar have another good year this year and they have a strong backlog as we start 2017
CAT_2016Q4.txt,['construction solar'],while there be some correlation i would urge caution there because much of the capex be drive by new pipeline construction and much of solar 's sale into gas compression in north america be add horsepower to exist pipeline
CAT_2016Q4.txt,"['course solar', 'solar direct']",their customer service business of course solar be a direct business
CAT_2016Q4.txt,['talk solar'],and then i guess my follow up question mike or jim because you will know this as well on the oil and gas side you guy talk about solar and the visibility that you have there but what be you see on the reciprocate engine side
CAT_2017Q2.txt,['industrial aftermarket'],high sale into oil and gas combine with high industrial aftermarket sale be the primary driver of the sale increase
